name,category_b,category_s,rating,review_cnt,review_url,location,address,img
바비레드 강남본점,식당,이탈리아음식,,4134.0,https://m.place.naver.com/restaurant/21607745/review/visitor,강남,서울 강남구 봉은사로6길 39 바비레드,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230703_152%2F1688353381904DBcWG_JPEG%2F%25B0%25AD%25B3%25B204.jpg
갤러리아포차,식당,요리주점,,48.0,https://m.place.naver.com/restaurant/1085851310/review/visitor,강남,서울 강남구 압구정로54길 4 4층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231208_55%2F1702013043379rmPGP_JPEG%2FIMG_5773.jpg
도산정육블랙 본점,식당,"육류,고기요리",,174.0,https://m.place.naver.com/restaurant/1232003090/review/visitor,강남,서울 강남구 선릉로155길 12 지상3층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231108_72%2F1699405662987Qqnof_JPEG%2FKakaoTalk_20231107_194846194.jpg
스미카츠 압구정 본점,식당,돈가스,,395.0,https://m.place.naver.com/restaurant/1072664780/review/visitor,강남,서울 강남구 선릉로157길 23-3 지상 1층 101호,
장인닭갈비 강남점,식당,닭갈비,4.29,2322.0,https://m.place.naver.com/restaurant/37792495/review/visitor,강남,서울 강남구 테헤란로1길 19,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20161112_233%2F147894152004419V1R_PNG%2F177062583539881_0.png
블랙스테이크 강남점,식당,"스테이크,립",4.32,405.0,https://m.place.naver.com/restaurant/36932766/review/visitor,강남,서울 강남구 강남대로106길 23,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230426_22%2F16824761825257IP2c_JPEG%2FKakaoTalk_20230426_101555080_25.jpg
아베크 청담,식당,양식,,858.0,https://m.place.naver.com/restaurant/1846214116/review/visitor,강남,서울 강남구 선릉로 823 1층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230905_230%2F169391398794969fgd_JPEG%2F%25C7%25D8%25BD%25AC_%25BA%25EA%25B6%25F3%25BF%25EE-min.jpg
요미우돈교자 강남점,식당,일식당,,604.0,https://m.place.naver.com/restaurant/1826450002/review/visitor,강남,서울 강남구 강남대로110길 13 지상1층 요미우돈교자 강남점,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231229_291%2F1703861344531yNFgH_JPEG%2FIMG_1837.jpeg
순자포차 논현본점,식당,요리주점,,441.0,https://m.place.naver.com/restaurant/1764869465/review/visitor,강남,서울 강남구 강남대로120길 11 1층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231206_2%2F1701790846612P6XiK_JPEG%2F%25BC%25F8%25C0%25DA%25C6%25F7%25C2%25F7-05.jpg
꽁크,식당,양식,,312.0,https://m.place.naver.com/restaurant/1680900607/review/visitor,강남,"서울 강남구 압구정로54길 4 1, 2층",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240112_256%2F1705058147988SWuYk_JPEG%2FIMG_3203.jpeg
냉동고집 삼성점,식당,"육류,고기요리",,75.0,https://m.place.naver.com/restaurant/1711802164/review/visitor,강남,서울 강남구 삼성로 517 1층 104호,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231127_283%2F1701066537523JrPpA_PNG%2F%25C0%25CC%25B9%25CC%25C1%25F6_124.png
Lu307 이자카야,식당,이자카야,4.83,399.0,https://m.place.naver.com/restaurant/1185481426/review/visitor,강남,서울 강남구 압구정로10길 30-7 1층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220524_298%2F1653351267165yJxca_JPEG%2F%25BE%25DF%25C5%25B0%25C5%25E4%25B8%25AE.jpg
옥된장 삼성점,식당,한식,,338.0,https://m.place.naver.com/restaurant/1501557480/review/visitor,강남,"서울 강남구 테헤란로81길 46 1층, 2층",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231218_146%2F17028763072488Nez6_JPEG%2FIMG_9186.jpg
오향절면 양재본점,식당,한식,4.26,783.0,https://m.place.naver.com/restaurant/38474259/review/visitor,강남,서울 강남구 남부순환로355길 13,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160819_190%2F1471596173843QcQKb_JPEG%2F176769577272861_0.jpeg
성씨네삼장집,식당,한식,,205.0,https://m.place.naver.com/restaurant/1297632150/review/visitor,강남,서울 강남구 압구정로50길 28 지상1층 111호,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231116_20%2F1700140655385w0gCq_JPEG%2F1.jpg
오하이요 압구정로데오점,식당,이자카야,,23.0,https://m.place.naver.com/restaurant/1411482033/review/visitor,강남,서울 강남구 선릉로161길 7 1층 103호,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231221_252%2F1703143279408i5j0w_JPEG%2Fv2.jpg
연하동 신논현점,식당,일식당,,122.0,https://m.place.naver.com/restaurant/1373743128/review/visitor,강남,서울 강남구 강남대로110길 19-1 지상1층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231128_24%2F1701172496996rochK_JPEG%2FKakaoTalk_20231128_204941941_06.jpg
순정한우정육식당 학동역점,식당,정육식당,,49.0,https://m.place.naver.com/restaurant/1101552227/review/visitor,강남,서울 강남구 논현로131길 7 1층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231010_112%2F16969029885792UusS_JPEG%2F%25BC%25F8%25C1%25A4%25C0%25FC%25C3%25BC.jpg
집밥한끼,식당,한식뷔페,,11.0,https://m.place.naver.com/restaurant/1622969084/review/visitor,강남,서울 강남구 선릉로 418 103호,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231206_264%2F1701838831024ARckQ_JPEG%2FKakaoTalk_20231206_135045514.jpg
중앙해장,식당,해장국,4.43,6112.0,https://m.place.naver.com/restaurant/37703543/review/visitor,강남,서울 강남구 영동대로86길 17 육인빌딩,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190309_245%2F1552113857839UtFiA_JPEG%2FR7mJPb_ud69DS-ssyhXplki1.jpg
봉우이층집,식당,돼지고기구이,4.58,1025.0,https://m.place.naver.com/restaurant/37577974/review/visitor,강남,서울 강남구 봉은사로18길 76 스타 팰리스,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160222_132%2F14561310604497On8g_JPEG%2F176172578079651_6.jpeg
반포식스 선릉역점,식당,베트남음식,,733.0,https://m.place.naver.com/restaurant/1546599098/review/visitor,강남,"서울 강남구 선릉로 518 2,3층",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220316_250%2F1647407379788me0Dp_JPEG%2F1.JPG
봄의정원 가로수길점,식당,양식,,866.0,https://m.place.naver.com/restaurant/1270894354/review/visitor,강남,서울 강남구 압구정로2길 58 지하 1층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220222_20%2F1645526670682UeuaU_JPEG%2F20211021_141801.jpg
나폴리회관 강남역점,식당,이탈리아음식,4.29,2900.0,https://m.place.naver.com/restaurant/254053959/review/visitor,강남,서울 강남구 테헤란로5길 24 1층 나폴리회관,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171201_130%2F1512077160045QAw6H_JPEG%2FKakaoTalk_20170815_143826958.jpg
해목 논현점,식당,일식당,,1240.0,https://m.place.naver.com/restaurant/1926429712/review/visitor,강남,서울 강남구 선릉로145길 14,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220512_68%2F1652319105241v60r6_JPEG%2FKakaoTalk_20211005_175916728.jpg
로쿄 신논현,식당,양식,,212.0,https://m.place.naver.com/restaurant/1707144845/review/visitor,강남,서울 강남구 강남대로120길 13 지하1층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231017_160%2F1697521583148nITQ0_JPEG%2FKakaoTalk_20231017_011012630_25.jpg
초이다이닝 강남점,식당,일식당,,575.0,https://m.place.naver.com/restaurant/1248034794/review/visitor,강남,서울 강남구 봉은사로2길 7 지상2층 202호,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231107_102%2F1699332809211tqsoo_JPEG%2F3.jpeg
봉게짬뽕 강남역본점,식당,중식당,4.47,724.0,https://m.place.naver.com/restaurant/1991865352/review/visitor,강남,서울 강남구 봉은사로6길 23 지하1층1호 봉게짬뽕,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231229_130%2F17038430182646E1ow_PNG%2F%25BA%25C0%25B0%25D4%25C2%25AB%25BB%25CD_%25B0%25A3%25C6%25C7.png
천미미 삼성점,식당,중식당,,212.0,https://m.place.naver.com/restaurant/1764168880/review/visitor,강남,서울 강남구 삼성로 534 1층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231220_21%2F1703053317626QFkV7_JPEG%2FDSC_0961.jpg
세광양대창 논현점,식당,"곱창,막창,양",,543.0,https://m.place.naver.com/restaurant/1373989551/review/visitor,강남,서울 강남구 강남대로118길 12,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231020_71%2F1697731073281dDybp_JPEG%2F%25B8%25F0%25B5%25D2%25B1%25B8%25C0%25CC_%25B1%25D7%25B8%25B1%25B8%25B5.jpg
도산뚝배기,식당,한식,,1373.0,https://m.place.naver.com/restaurant/1202715954/review/visitor,강남,서울 강남구 도산대로54길 18 1층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220209_123%2F1644372214797UltkN_JPEG%2FKakaoTalk_20220209_104023784.jpg
카린지린가네스낵바 강남역점,식당,일식당,,88.0,https://m.place.naver.com/restaurant/1053578510/review/visitor,강남,"서울 강남구 봉은사로4길 33 1, 2층",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231011_188%2F1697002705975bNrrh_JPEG%2FKakaoTalk_20231011_141343959.jpg
천향 도곡점,식당,중식당,4.38,385.0,https://m.place.naver.com/restaurant/1300124326/review/visitor,강남,서울 강남구 논현로 166 1층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201203_118%2F1606960357188RbtSh_JPEG%2FnST1bEKbMeTqlWHon_GFJKA8.JPG.jpg
화주요정 압구정본점,식당,요리주점,,175.0,https://m.place.naver.com/restaurant/1088976766/review/visitor,강남,"서울 강남구 압구정로54길 4 1, 2층",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20240103_28%2F1704241935118SmksI_JPEG%2F%25C5%25A9%25B1%25E2%25BA%25AF%25C8%25AFIMG_1265.jpg
청담이상 강남역점,식당,이자카야,,686.0,https://m.place.naver.com/restaurant/1706979043/review/visitor,강남,"서울 강남구 테헤란로1길 42 2층, 3층",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200415_168%2F1586880072340Kkxru_JPEG%2FsCPYBc7QptWVucAU2FLURD-T.jpg
쇠뚜레,식당,"육류,고기요리",4.43,709.0,https://m.place.naver.com/restaurant/13150107/review/visitor,강남,서울 강남구 언주로94길 9-5 1층,
든든덮밥&곱도리 강남언주점,식당,한식,,116.0,https://m.place.naver.com/restaurant/1024774480/review/visitor,강남,서울 강남구 언주로107길 46 지하1층 B01호,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231116_16%2F170013947675933zaN_JPEG%2FKakaoTalk_20231116_215707754.jpg
농민백암순대 본점,식당,"순대,순댓국",4.51,3661.0,https://m.place.naver.com/restaurant/13149768/review/visitor,강남,서울 강남구 선릉로86길 40-4,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_139%2F1440994425880YuQ3V_JPEG%2F106470458539103_3.jpg
땀땀,식당,베트남음식,,6546.0,https://m.place.naver.com/restaurant/1298530125/review/visitor,강남,서울 강남구 강남대로98길 12-5,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220221_261%2F16454503317562yFmi_JPEG%2F20220211_183614.jpg
김이정 숯불구이,식당,"육류,고기요리",4.76,410.0,https://m.place.naver.com/restaurant/1166291504/review/visitor,강남,서울 강남구 테헤란로81길 46-5,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231221_33%2F1703128163447Tf4SG_JPEG%2FKakaoTalk_20231220_174348198_04.jpg
미미곱창,식당,"곱창,막창,양",,96.0,https://m.place.naver.com/restaurant/1109675321/review/visitor,강남,서울 강남구 강남대로156길 27 1층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230525_168%2F1684994399649NzFCh_JPEG%2F20230525_005030.jpg
압뚜껑 성곽길점,식당,"육류,고기요리",,41.0,https://m.place.naver.com/restaurant/1553766827/review/visitor,강남,서울 강남구 압구정로 338 1층 13호,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230914_125%2F1694682385322wuKgb_JPEG%2FKakaoTalk_20230914_130741406_01.jpg
고베규카츠 서울 강남점,식당,돈가스,,2215.0,https://m.place.naver.com/restaurant/254171411/review/visitor,강남,서울 강남구 강남대로102길 29 예촌빌딩,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230329_68%2F1680084687137vl5A5_JPEG%2FKakaoTalk_20230329_174932601_02.jpg
밤별 포차 라운지 본점,식당,요리주점,,133.0,https://m.place.naver.com/restaurant/1047144456/review/visitor,강남,"서울 강남구 강남대로102길 13-8 지층, 1층, 2층, 3층",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230424_202%2F1682309468052yTfQT_JPEG%2FKakaoTalk_20230422_154231113_07.jpg
함양숯불회관 본점,식당,한식,,73.0,https://m.place.naver.com/restaurant/1260383017/review/visitor,강남,서울 강남구 역삼로 140 지상1층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231116_171%2F1700141159405g4yNL_JPEG%2FIMG_5384.jpg
울프강 스테이크하우스,식당,"스테이크,립",4.5,9669.0,https://m.place.naver.com/restaurant/36449091/review/visitor,강남,서울 강남구 선릉로152길 21 영인빌딩 1층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160630_10%2F14672593049284cNr4_JPEG%2F176580533161010_27.jpeg
심퍼티쿠시 가로수길점,식당,양식,,559.0,https://m.place.naver.com/restaurant/1001519803/review/visitor,강남,서울 강남구 강남대로154길 16,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210722_266%2F1626963486679uxMsY_JPEG%2FpQdKtubrcbybrSudDCsG8XAX.JPG.jpg
영동교집 청담직영점,식당,돼지고기구이,4.49,968.0,https://m.place.naver.com/restaurant/1782110563/review/visitor,강남,서울 강남구 선릉로148길 11,
스페보,식당,양식,,66.0,https://m.place.naver.com/restaurant/1268280237/review/visitor,강남,서울 강남구 논현로81길 13 1층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231120_236%2F1700480893064P0mHP_JPEG%2F%25BD%25BA%25C6%25E4%25BA%25B8%25C0%25BD%25BD%25C42.jpg
까폼,식당,태국음식,4.51,2459.0,https://m.place.naver.com/restaurant/38969614/review/visitor,강남,서울 강남구 선릉로153길 18 지하1층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181006_136%2F15388263467956xmnr_JPEG%2FDunqlR9MCDsclX5iIq9zHSqS.jpg
솔티서울,식당,와인,,178.0,https://m.place.naver.com/restaurant/1097451449/review/visitor,강남,서울 강남구 선릉로157길 13-3 2층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231213_138%2F1702448235273ev0FT_JPEG%2FBeef.jpeg
청도미나리식당 선릉점,식당,요리주점,,39.0,https://m.place.naver.com/restaurant/1554136490/review/visitor,강남,서울 강남구 삼성로81길 44 경성빌딩 1층,
마초쉐프 강남본점,식당,이탈리아음식,4.71,6817.0,https://m.place.naver.com/restaurant/36250128/review/visitor,강남,서울 강남구 강남대로106길 29 1층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20230422_257%2F1682132093008mG7C0_PNG%2F%25B4%25EB%25C1%25F6_1.png
츄라우미 역삼본점,식당,이자카야,4.43,1379.0,https://m.place.naver.com/restaurant/234267045/review/visitor,강남,서울 강남구 언주로93길 21 남전타운,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221207_49%2F1670421060492JlOdz_JPEG%2FDSC06976.jpg
호족반 청담,식당,한식,4.35,2184.0,https://m.place.naver.com/restaurant/1103092572/review/visitor,강남,서울 강남구 언주로164길 39 1층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221228_211%2F1672191019912gREVp_PNG%2FHO_%25B8%25DE%25C0%25CE_%25C3%25BB%25B4%25E3%25C1%25A1.png
남영동양문 가로수길직영점,식당,"육류,고기요리",,603.0,https://m.place.naver.com/restaurant/1487617489/review/visitor,강남,서울 강남구 압구정로4길 13-17 1층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230602_246%2F1685668948280pDGkF_PNG%2F%25BB%25FD%25BC%25D2%25B0%25A5%25BA%25F1.png
자매수산,식당,생선회,4.3,455.0,https://m.place.naver.com/restaurant/37441575/review/visitor,강남,서울 강남구 봉은사로18길 90,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220121_249%2F1642749188082xCf3f_PNG%2F%25C7%25C1%25B7%25CE%25C7%25CA.png
무탄 압구정 본점,식당,중식당,,3396.0,https://m.place.naver.com/restaurant/1044096368/review/visitor,강남,서울 강남구 논현로176길 22 1층,
신동궁감자탕 역삼직영점,식당,감자탕,4.31,2086.0,https://m.place.naver.com/restaurant/11832088/review/visitor,강남,서울 강남구 테헤란로10길 21 1층 신동궁감자탕뼈숯불구이,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230302_246%2F1677737443451wEsL5_JPEG%2F1677737436629.jpg
떡도리탕 강남본점,식당,닭볶음탕,4.47,2160.0,https://m.place.naver.com/restaurant/34461836/review/visitor,강남,서울 강남구 테헤란로1길 28-9 1층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220224_94%2F1645683168628PCvEz_JPEG%2F20220113_205201.jpg
디슬로우,식당,피자,4.86,598.0,https://m.place.naver.com/restaurant/1567548239/review/visitor,강남,서울 강남구 선릉로160길 7 지하1층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230627_128%2F16878582143040C0NW_JPEG%2FIMG_7266-1.JPEG
메리고라운드 스테이크,식당,양식,,3172.0,https://m.place.naver.com/restaurant/13321644/review/visitor,강남,서울 강남구 논현로175길 69 원영빌딩 1층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221213_186%2F1670893099959JJLgs_JPEG%2FKakaoTalk_20221213_084852795_13.jpg
써니테르,식당,샌드위치,,128.0,https://m.place.naver.com/restaurant/1482175039/review/visitor,강남,서울 강남구 테헤란로19길 15 1층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231211_52%2F1702279467617yBRR9_JPEG%2F231208_%25BD%25E1%25B4%25CF%25C5%25D7%25B8%25A3_163.jpg
압구정제주집,식당,"육류,고기요리",,1651.0,https://m.place.naver.com/restaurant/1345715158/review/visitor,강남,서울 강남구 논현로152길 36 1층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231102_122%2F1698910157252Ravbc_JPEG%2FIMG_3681.jpeg
까몬 강남역삼점,식당,베트남음식,,281.0,https://m.place.naver.com/restaurant/1713793512/review/visitor,강남,서울 강남구 강남대로102길 20 101호,
빠레뜨한남 강남CGV점,식당,양식,4.5,1864.0,https://m.place.naver.com/restaurant/1305290629/review/visitor,강남,서울 강남구 강남대로102길 13 2층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231020_5%2F1697781384620J4aUt_JPEG%2F%25B8%25DE%25C0%25CE1.jpg
"이국 도산, EEGUK",식당,양식,,550.0,https://m.place.naver.com/restaurant/1279519421/review/visitor,강남,서울 강남구 언주로164길 17 지하1층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20230710_122%2F16889881603843GTLh_JPEG%2FIMG_5418.jpg
흑우정 압구정로데오점,식당,소고기구이,,461.0,https://m.place.naver.com/restaurant/1869473534/review/visitor,강남,서울 강남구 도산대로57길 7 2층,
이담 압구정,식당,돼지고기구이,,235.0,https://m.place.naver.com/restaurant/1332877182/review/visitor,강남,서울 강남구 압구정로50길 7,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231115_171%2F1700031866011ERz7m_JPEG%2F%25C0%25CC%25B4%25E3_%25282%2529.jpg
스시도우,식당,"초밥,롤",4.52,641.0,https://m.place.naver.com/restaurant/1609915935/review/visitor,강남,서울 강남구 선릉로129길 13 2층 스시도우,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231215_288%2F17026217828928Q2L7_JPEG%2F2G3A0066.jpg
스시이안앤 강남역점,식당,"초밥,롤",,109.0,https://m.place.naver.com/restaurant/1531943958/review/visitor,강남,서울 강남구 테헤란로1길 25 2층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240112_251%2F1705048462023V8meN_JPEG%2FKakaoTalk_20240111_213755369_03.jpg
스시마이우 선릉역점,식당,"초밥,롤",,872.0,https://m.place.naver.com/restaurant/20625816/review/visitor,강남,서울 강남구 선릉로93길 22,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210726_285%2F1627268434508em52s_JPEG%2Fu4W6M3Gea40PfpYxTMTLub7T.jpg
테라스룸,식당,양식,4.29,802.0,https://m.place.naver.com/restaurant/1724662353/review/visitor,강남,서울 강남구 선릉로152길 37 올리브빌딩 2층. 테라스룸,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240109_167%2F1704776455882i965T_JPEG%2FKakaoTalk_Image_2024-01-09-13-36-05_001.jpeg
카오돈 선릉점,식당,일식당,,67.0,https://m.place.naver.com/restaurant/1245571915/review/visitor,강남,서울 강남구 테헤란로 322 지하2층 B106호,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231219_212%2F1702992960609FXIED_PNG%2FKakaoTalk_20230801_165851089_01.png
포사로,식당,이자카야,,198.0,https://m.place.naver.com/restaurant/1789381979/review/visitor,강남,서울 강남구 강남대로156길 27 지하1층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230716_141%2F1689487686265OctcA_JPEG%2FIMG_0736.jpeg
진대감 선릉점,식당,소고기구이,4.58,1604.0,https://m.place.naver.com/restaurant/34590424/review/visitor,강남,서울 강남구 테헤란로70길 25 백합힐 1층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230412_157%2F1681264321799Xl8kR_JPEG%2F%25C1%25F8%25B4%25EB%25B0%25A8-2782_%25281%2529.jpg
봉우화로,식당,"육류,고기요리",4.4,1392.0,https://m.place.naver.com/restaurant/11609540/review/visitor,강남,서울 강남구 봉은사로18길 76 스타 팰리스,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171130_32%2F151203874495891JU1_JPEG%2F-6.jpg
진미평양냉면,식당,냉면,4.31,3606.0,https://m.place.naver.com/restaurant/37912785/review/visitor,강남,서울 강남구 학동로 305-3,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180607_51%2F15283397669538Mj1r_JPEG%2Ft0rzpbFHC6QZDErtQEzlpvzZ.jpg
카야루,식당,이자카야,,57.0,https://m.place.naver.com/restaurant/1041024824/review/visitor,강남,서울 강남구 선릉로86길 5-4 1층 2호,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240108_192%2F1704643124125X59cg_JPEG%2FSE-36480d6a-a832-4566-b8bb-65d96d94a2e0.jpg
